_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en
68c1b5eb0100004b0301610b,68c1ae7b0100003c009bc7e8,47599,questionGroup,questionGroupText,47599,form,Avetta Hungary Annual Update
68c1ae7b01000040009bc7e9,68c1ae7b01000040009bc7e9,47600,questionGroup,questionGroupText,47599,form,Hungary Specific Updates
68c1ae7b01000040009bc7ea,68c1ae7b01000040009bc7ea,47601,questionGroup,questionGroupText,47599,form,Hungary
68c1ae7b01000040009bc7ed,,180661,question,description,47599,form,"An accident occurs in connection with work if it occurs to an employee during transportation, material collection, material handling, cleaning, organized company catering, occupational health services and other services provided by the employer related to the work performed within the scope of the occupation. \nAn accident that occurs in connection with work is not considered a work-related accident if:\na) it occurs while the employee is travelling between their home (or accommodation) and the workplace, or vice versa, unless the accident happened in a vehicle owned by the employer, or one insured under a rental, lease, or other contractual agreement with the employer;\nb) it qualifies as a student accident under Act LXXX on Vocational Training."
68c1ae7b01000040009bc7ed,,180661,question,questionText,47599,form,"Did your company record/report any workplace fatalities, accidents, occupational diseases, or dangerous occurrences during the given year?"
68c1ae7b01000040009bc7ed,,180661,question,responseOptionNo,47599,form,No
68c1ae7b01000040009bc7ed,,180661,question,responseOptionYes,47599,form,Yes
68c1ae7b01000040009bc7ee,,180662,question,description,47599,form,"IMPORTANT: Please make sure to include all Full-Time, Part-Time and Contract workers under your supervision, even if they were not under your direct employment."
68c1ae7b01000040009bc7ee,,180662,question,questionText,47599,form,Please enter the Average Number of Employees your company had during the given year:
68c1ae7b01000040009bc7f0,,180666,question,questionText,47599,form,"### Low Work Hours:\n\nAre your hours and/or employee count entered correctly? The total number of hours reported are considerably *LOWER* than the average annual hours typically worked by full-time and part-time employees.\n\nPlease validate that you have entered your correct employee count and/or total hours. If correct, provide a brief explanation for approval (this will be visible to your client connections). Otherwise, please correct your answers."
68c1ae7b01000059029bc7f2,,180667,question,questionText,47599,form,"### High Work Hours:\n\nAre your hours and/or employee count entered correctly? The total number of hours reported are considerably *HIGHER* than the average annual hours typically worked by full-time employees.\n\nPlease validate that you have entered your correct employee count and/or total hours. If correct, provide a brief explanation for approval (this will be visible to your client connections). Otherwise, please correct your answers."
68c1ae7b01000034009bc7f4,,180668,question,description,47599,form,"Accident without work absence, but relevant for prevention.</br>\n<a href=""https://njt.hu/jogszabaly/1993-93-00-00"" target=""blank"">Act XCIII  Art. 64(1a), 65(1)</a>"
68c1ae7b01000034009bc7f4,,180668,question,questionText,47599,form,Please enter the number of Minor injuries for the given year:
68c1ae7b01000059029bc7f6,,180669,question,description,47599,form,"Reported suspicion of illness due to work-related exposure.</br>\n<a href=""https://njt.hu/jogszabaly/1993-93-00-00"" target=""blank"">Act XCIII  Art. 64/C(1)</a>"
68c1ae7b01000059029bc7f6,,180669,question,questionText,47599,form,Please enter the number of occupational diseases for the given year:
68c1ae7b01000059029bc7f8,,180670,question,description,47599,form,"Dangerous occurrences are certain incidents with a high potential to cause death or serious injury such as the collapse of scaffolding, failure of any load bearing part of any lifting equipment, malfunction of breathing apparatus, electrical short circuit or overload causing a fire or explosion or equipment coming into contact with overhead power lines, etc. </br>\n<a href=""https://njt.hu/jogszabaly/1993-93-00-00"" target=""blank"">Act XCIII, 60(g)</a>"
68c1ae7b01000059029bc7f8,,180670,question,questionText,47599,form,Please enter the number of reportable dangerous occurrences for the given year:
68c1ae7b01000059029bc7f5,,180673,question,description,47599,form,"Report the number of non-fatal severe workplace injuries that resulted in permanent incapacity—such as lasting impairment, loss of limb or function—or were medically certified as life-threatening for the given year.</br>\n<a href=""https://njt.hu/jogszabaly/1993-93-00-00"" target=""blank"">(Act XCIII of 1993 on Labour Safety), Section 87 (3)</a>"
68c1ae7b01000059029bc7f5,,180673,question,questionText,47599,form,Please enter the number of non-fatal Severe workplace injuries that resulted in permanent incapacity or were life-threatening.
68c1ae7b01000059029bc7f7,,180674,question,description,47599,form,"Include hours worked by salaried, hourly, part-time and workers including temporary help services workers under your supervision, even if they were not under your direct employment.\nDo not include vacation, sick leave, holidays, or any other non-work time, even if employees were paid for it. If your establishment keeps records of only the hours paid or if you have employees who are not paid by the hour, please estimate the hours that the employees actually worked. If this number isn't available, an estimate is still needed."
68c1ae7b01000059029bc7f7,,180674,question,questionText,47599,form,Please enter the total number of hours worked by all employees during the given year. Please round your answer to the next highest whole number.
68c1ae7b01000059029bc7fc,,180675,question,description,47599,form,"As defined in <a href=""https://njt.hu/jogszabaly/1993-93-00-00"" target=""blank"">Act XCIII of 1993 Art. 64(1), 64/A(1)-(4), 68(1)-(2)</a></br>\nDo not include any cases already reported under Severe workplace injuries that resulted in permanent incapacity or were life-threatening."
68c1ae7b01000059029bc7fc,,180675,question,questionText,47599,form,Please enter the number of injuries with work absence of 3 days or more for the given year.
68c1ae7b010000b4009bc7fb,,180676,question,questionText,47599,form,Please enter the number of fatalities for the given year.
