_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en,de
69a87742a36b6c4c6354674d,69a87742a36b6c4c6354674c,51163,questionGroup,questionGroupText,51163,form,Gefahrstoffe,
69a87742a36b6c4c63546743,,200100,question,description,51163,form,"Die Bereitstellung von Sicherheitsdatenblättern ist erforderlich und muss bei Stoffen oder Gemischen, die SDS-pflichtig sind, gemäß REACH Artikel 31 erfolgen. Die Zugänglichkeit von Sicherheitsdatenblättern ist erforderlich, und SDS müssen jederzeit zur Einsichtnahme durch Mitarbeiter und Behörden verfügbar sein.
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10011071&FassungVom=2023-05-04"">Chemikaliengesetz, §25(1), §25(6)</a>
<a target=""_BLANK"" href=""https://eur-lex.europa.eu/eli/reg/2006/1907/oj/eng"">Verordnung (EG) Nr. 1907/2006 (REACH), Artikel 31, Anhang II</a>",
69a87742a36b6c4c63546743,,200100,question,questionText,51163,form,Sicherheitsdatenblatt,
69a87742a36b6c4c63546744,,200101,question,description,51163,form,"Alle am Arbeitsplatz verwendeten Stoffe müssen auf ihre gefährlichen Eigenschaften überprüft werden. Ein Stoff gilt als gefährlich, wenn er die Kriterien der Verordnung zur Einstufung, Kennzeichnung und Verpackung (CLP) für explosive, entzündliche, gefährliche Stoffe oder biologische Arbeitsstoffe erfüllt, sofern die biologischen Arbeitsstoffe nicht in Gruppe 1 ohne Gesundheitsrisiko eingestuft sind.
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_""></a>
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=BundesnormenandGesetzesnummer=10008904"">ArbeitnehmerInnenschutzgesetz (ASchG), §40(1), §41(1-2), Anhang I</a>",
69a87742a36b6c4c63546744,,200101,question,questionText,51163,form,Überprüfung der gefährlichen Wirkungen von Stoffen (CLP-Kriterien),
69a87742a36b6c4c63546745,,200102,question,description,51163,form,"Art, Ausmaß und Dauer der Exposition der Arbeitnehmer müssen regelmäßig ermittelt werden.
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">ArbeitnehmerInnenschutzgesetz (ASchG), §41(5), §46</a>",
69a87742a36b6c4c63546745,,200102,question,questionText,51163,form,"Expositionsbeurteilung (Initial, Periodisch, nach Änderungen oder Gesundheitsbedenken)",
69a87742a36b6c4c63546746,,200103,question,description,51163,form,"Art, Ausmaß und Dauer der Exposition müssen regelmäßig beurteilt werden. Der MAK-Wert (Maximale Arbeitsplatzkonzentration) und der TRK-Wert (Technische Richtkonzentration) sind die offiziellen arbeitsplatzbezogenen Grenzwerte. Es muss sichergestellt werden, dass MAK-Werte nicht überschritten werden und TRK-Werte so niedrig wie möglich gehalten werden, wobei Messungen und Korrekturmaßnahmen zur Durchsetzung einzusetzen sind.
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">ArbeitnehmerInnenschutzgesetz (ASchG), §41(5), §45</a>
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=BundesnormenandGesetzesnummer=10008904"">Bauarbeiterschutzverordnung (BauV), §21(3)</a>",
69a87742a36b6c4c63546746,,200103,question,questionText,51163,form,Expositionen unterhalb der Grenzwerte,
69a87742a36b6c4c63546747,,200104,question,description,51163,form,"Die Substitution von Gefahrstoffen, einschließlich krebserzeugender, erbgutverändernder, reproduktionstoxischer oder biologischer Arbeitsstoffe, muss erfolgen, wenn sicherere Alternativen gleichwertige Ergebnisse erzielen. Maßnahmen zur Kontrolle der Exposition gegenüber Gefahrstoffen müssen Mengen, exponierte Arbeitnehmer sowie Expositionsdauer und -intensität minimieren, Emissionen verhindern oder erfassen, bei Bedarf Lüftung bereitstellen und persönliche Schutzausrüstung gewährleisten, wenn technische Maßnahmen nicht ausreichen.
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">ArbeitnehmerInnenschutzgesetz (ASchG), §42(1), §43, §45(6)</a>",
69a87742a36b6c4c63546747,,200104,question,questionText,51163,form,"Schutzmaßnahmen (Beseitigung, Substitution, technische, organisatorische und/oder persönliche Schutzausrüstung)",
69a87742a36b6c4c63546748,,200105,question,description,51163,form,"Die Verpackung von Gefahrstoffen muss bei bestimmungsgemäßer oder vorhersehbarer Verwendung eine Gefährdung der Gesundheit der Arbeitnehmer verhindern. Behälter und Rohrleitungen, die Gefahrstoffe enthalten, müssen eine klare und dauerhafte Gefahrenkennzeichnung aufweisen.
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">ArbeitnehmerInnenschutzgesetz (ASchG), §44(1-2), §44(5)</a>
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10011071&FassungVom=2023-05-04"">Chemikaliengesetz, §24(2)1, §24(2)3 / Verordnung (EG) Nr. 1272/2008, Artikel 17</a>",
69a87742a36b6c4c63546748,,200105,question,questionText,51163,form,Behälterkennzeichnung,
69a87742a36b6c4c63546749,,200106,question,description,51163,form,"Die Lagerung von Gefahrstoffen muss Schutzmaßnahmen entsprechend der Gefahren der jeweiligen Stoffe umfassen. Lagerräume oder -schränke, die wesentliche Gefahrstoffe enthalten, müssen eine eindeutige Gefahrenkennzeichnung aufweisen.
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">ArbeitnehmerInnenschutzgesetz (ASchG), §44(3)</a>",
69a87742a36b6c4c63546749,,200106,question,questionText,51163,form,Sichere Lagerungsmaßnahmen,
69a87742a36b6c4c6354674a,,200107,question,description,51163,form,"Vor der Zuweisung zu Tätigkeiten mit Berufskrankheitsrisiko muss eine Eignungsuntersuchung durchgeführt werden. Nachuntersuchungen müssen in regelmäßigen Abständen für fortgesetzte gefährliche Tätigkeiten erfolgen.
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">ArbeitnehmerInnenschutzgesetz (ASchG), §49(1), §49(3)</a>",
69a87742a36b6c4c6354674a,,200107,question,questionText,51163,form,Gesundheitsüberwachung (Vor Aufnahme der Tätigkeit und periodisch),
69a87742a36b6c4c6354674b,,200108,question,questionText,51163,form,<div></div>,
