_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en,de
69a8773ea36b6c4c6354671f,69a8773ea36b6c4c6354671e,51158,questionGroup,questionGroupText,51158,form,Explosive Atmospheres,
69a8773ea36b6c4c63546715,,200064,question,description,51158,form,"Explosion hazard assessment must address probability and duration of explosive atmospheres and properties of substances capable of forming explosive atmospheres.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/geltendefassung.wxe?abfrage=bundesnormen&gesetzesnummer=20003475&utm_"">Explosive Atmospheres Ordinance, Section 4(1)</a>",
69a8773ea36b6c4c63546715,,200064,question,questionText,51158,form,Hazard Assessment,
69a8773ea36b6c4c63546716,,200065,question,description,51158,form,"Explosion protection documentation must be created and kept up to date based on hazard assessment. Explosion protection documentation must be completed Pre-Work begins.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/geltendefassung.wxe?abfrage=bundesnormen&gesetzesnummer=20003475&utm_"">Explosive Atmospheres Ordinance, Section 5(1,3)</a>",
69a8773ea36b6c4c63546716,,200065,question,questionText,51158,form,Protection Document (Pre-Work),
69a8773ea36b6c4c63546717,,200066,question,description,51158,form,"Explosion prevention and mitigation measures must be defined for identified hazards.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/geltendefassung.wxe?abfrage=bundesnormen&gesetzesnummer=20003475&utm_"">Explosive Atmospheres Ordinance, Section 5(2)(2), 10</a>",
69a8773ea36b6c4c63546717,,200066,question,questionText,51158,form,"Control Measures (Elimination, Engineering, Administrative, and/or Personal Protective Equipment)",
69a8773ea36b6c4c63546718,,200067,question,description,51158,form,"Explosion-hazardous areas must be classified into zones.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/geltendefassung.wxe?abfrage=bundesnormen&gesetzesnummer=20003475&utm_"">Explosive Atmospheres Ordinance, Section 5(2)(3), 12(1-2)</a>",
69a8773ea36b6c4c63546718,,200067,question,questionText,51158,form,Restricted Access Control,
69a8773ea36b6c4c63546719,,200068,question,description,51158,form,"Work release systems with protective and rescue measures must be established and supervised by a competent person. Work in explosion-risk equipment must proceed only after verification and work release by a designated competent person.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/geltendefassung.wxe?abfrage=bundesnormen&gesetzesnummer=20003475&utm_"">Explosive Atmospheres Ordinance, Section 6(4-5)</a>",
69a8773ea36b6c4c63546719,,200068,question,questionText,51158,form,Work Authorization,
69a8773ea36b6c4c6354671a,,200069,question,description,51158,form,"Concentration measurements must verify effectiveness of primary explosion protection where explosive atmospheres cannot be excluded. Annual control measurements must occur when concentrations exceed 25% LEL.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/geltendefassung.wxe?abfrage=bundesnormen&gesetzesnummer=20003475&utm_"">Explosive Atmospheres Ordinance, Section 8(1,3)</a>",
69a8773ea36b6c4c6354671a,,200069,question,questionText,51158,form,Atmospheric Monitoring,
69a8773ea36b6c4c6354671b,,200070,question,description,51158,form,"Explosion safety checks for installations, ventilation, zoning, and protective measures must be completed before commissioning. Recurring inspection of electrical installations in explosive atmospheres must occur at least every three years.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/geltendefassung.wxe?abfrage=bundesnormen&gesetzesnummer=20003475&utm_"">Explosive Atmospheres Ordinance, Section 7(1-3)</a>",
69a8773ea36b6c4c6354671b,,200070,question,questionText,51158,form,Inspections,
69a8773ea36b6c4c6354671c,,200071,question,description,51158,form,"Employee information on explosion risks and alarm response must be provided to workers in potentially explosive atmospheres. Annual instruction on explosion hazards, safe equipment use, safe work practices, and required clothing and PPE must be provided to exposed employees.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/geltendefassung.wxe?abfrage=bundesnormen&gesetzesnummer=20003475&utm_"">Explosive Atmospheres Ordinance, Section 6(1-2)</a>",
69a8773ea36b6c4c6354671c,,200071,question,questionText,51158,form,Training (Annual),
69a8773ea36b6c4c6354671d,,200072,question,questionText,51158,form,<div></div>,
