_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en,de
69a87740a36b6c4c63546731,69a87740a36b6c4c63546730,51160,questionGroup,questionGroupText,51160,form,Fall Protection,
69a87740a36b6c4c63546729,,200080,question,description,51160,form,"Fall protection measures must be provided where fall heights exceed one meter at walls, stairs, and machine platforms, and two meters at workplaces and traffic routes.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 7(1), 7(2)3, 7(2)4</a>\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10009098"">Workplace Ordinance, Section 11(3-4)</a>",
69a87740a36b6c4c63546729,,200080,question,questionText,51160,form,Fall Protection (> 2 Meters),
69a87740a36b6c4c6354672a,,200081,question,description,51160,form,"Collective protective measures such as guardrails or covers must be implemented where required. Personal fall protection equipment may only be used where collective protective measures are not possible or insufficient.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 6(8)2, 7(4)</a>",
69a87740a36b6c4c6354672a,,200081,question,questionText,51160,form,Priority of Collective Protective Measures,
69a87740a36b6c4c6354672b,,200082,question,description,51160,form,"Openings in floors or similar surfaces must be secured by load-bearing covers, guardrails, or equivalent protective measures. Where covers are not possible, equivalent safeguarding or clear hazard marking must be provided.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10009098"">Workplace Ordinance, Section 11(2)</a>",
69a87740a36b6c4c6354672b,,200082,question,questionText,51160,form,Protection of Openings,
69a87740a36b6c4c6354672c,,200083,question,description,51160,form,"Workplaces and traffic routes must be protected where persons may be endangered by falling objects. Suitable protective measures such as coverings, protective roofs, barriers, or restricted zones must be implemented.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 6(1)</a>",
69a87740a36b6c4c6354672c,,200083,question,questionText,51160,form,Protection Against Falling Objects,
69a87740a36b6c4c6354672d,,200084,question,description,51160,form,"When working near unprotected edges, appropriate safety distances, barriers, or clearly marked and secured restricted zones must be established to prevent falls.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 9(3)2</a>",
69a87740a36b6c4c6354672d,,200084,question,questionText,51160,form,Securing Work Near Edges,
69a87740a36b6c4c6354672e,,200085,question,description,51160,form,"Entry into barrier zones must be limited to operational necessity.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 9(4)</a>",
69a87740a36b6c4c6354672e,,200085,question,questionText,51160,form,Restricted Access to Edge Protection Zones,
69a87740a36b6c4c6354672f,,200086,question,questionText,51160,form,<div></div>,
