_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en,de
69a87749a36b6c4c63546794,69a87749a36b6c4c63546793,51171,questionGroup,questionGroupText,51171,form,Ionizing Radiation,
69a87748a36b6c4c6354678c,,200157,question,description,51171,form,"Radiological workplace monitoring must be performed and reassessment must follow changes affecting exposure or activity levels. The external dose of radiation-exposed workers must be determined using personal dosimeters.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20011249"">General Radiation Protection Ordinance, Section 17(2), 98(1), 105(2)1, 107(1)1</a>",
69a87748a36b6c4c6354678c,,200157,question,questionText,51171,form,Exposure Assessment,
69a87748a36b6c4c6354678d,,200158,question,description,51171,form,"An annual effective dose limit of 20 mSv is required and occupational exposure must remain within this limit averaged over five years. Eye, skin, and extremity doses must also remain within specified annual and multi-year limits.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20011249"">General Radiation Protection Ordinance, Section 4(2-3)</a>",
69a87748a36b6c4c6354678d,,200158,question,questionText,51171,form,Exposure Limits,
69a87748a36b6c4c6354678e,,200159,question,description,51171,form,"Radiation protection measures must be appropriate to the activity, established, implemented, reviewed for effectiveness, and monitored for compliance.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20011249"">General Radiation Protection Ordinance, Section 84(1-2)</a>",
69a87748a36b6c4c6354678e,,200159,question,questionText,51171,form,Control Measures,
69a87748a36b6c4c6354678f,,200160,question,description,51171,form,"Source security controls and area designation are required and measures must address unauthorized access during acquisition, use, and transfer. Controlled areas must be demarcated and labeled with radiation warning signs.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20011249"">General Radiation Protection Ordinance, Section 30(1), 104(1-2), 105(1)(1-2)</a>",
69a87748a36b6c4c6354678f,,200160,question,questionText,51171,form,Access Control,
69a87748a36b6c4c63546790,,200161,question,description,51171,form,"Medical suitability examinations are required and must assess health fitness before radiation work, using required medical components. Follow-up exams are required to assess health status and received dose.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20011249"">General Radiation Protection Ordinance, Section 89-91</a>",
69a87748a36b6c4c63546790,,200161,question,questionText,51171,form,"Medical Examination (Pre-Work, Periodic)",
69a87748a36b6c4c63546791,,200162,question,description,51171,form,"Workplace-specific training must be provided and must address risks, protection measures, emergency elements, and worker responsibilities. Training must be provided before work begins, annually, and when changes or incidents occur.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20011249"">General Radiation Protection Ordinance, Section 84(3), 85(1-4), 117(1)(3)</a>",
69a87748a36b6c4c63546791,,200162,question,questionText,51171,form,"Training (Pre-Work, Annual)",
69a87748a36b6c4c63546792,,200163,question,questionText,51171,form,<div></div>,
