_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en,de
69a87755a36b6c4c63546819,69a87755a36b6c4c63546818,51188,questionGroup,questionGroupText,51188,form,Work Equipment,
69a87754a36b6c4c63546811,,200256,question,description,51188,form,"Where full safety is not possible, hazard reduction and emergency or rescue procedures must be implemented.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">Employee Protection Act, Section 33(6)</a>",
69a87754a36b6c4c63546811,,200256,question,questionText,51188,form,"Control Measures (Engineering, Administrative, and/or Personal Protective Equipment)",
69a87754a36b6c4c63546812,,200257,question,description,51188,form,"Measures must be implemented to prevent dangerous proximity and electric shock near overhead lines.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">Employee Protection Act, Section 34(4)</a>",
69a87754a36b6c4c63546812,,200257,question,questionText,51188,form,Clearance from Power Lines,
69a87754a36b6c4c63546813,,200258,question,description,51188,form,"Employees must check for obvious defects before use and avoid endangering others. Periodic equipment inspections must address damage from use or environmental influences. Inspection frequency must reflect exposure to harmful conditions.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">Employee Protection Act, Section 35(3), 37(2-3),(7)</a>\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20000727&utm_"">Work Equipment Ordinance, Section 8</a>",
69a87754a36b6c4c63546813,,200258,question,questionText,51188,form,"Inspections (Pre-Use, Periodic, and Post-Event)",
69a87754a36b6c4c63546814,,200259,question,description,51188,form,"Training must ensure employees check for obvious defects before use, operate equipment without endangering anyone, and report irregularities during handover.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">Employee Protection Act, Section 35(3)</a>\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20000727&utm_"">Work Equipment Ordinance, Section 4, 5</a>",
69a87754a36b6c4c63546814,,200259,question,questionText,51188,form,Training,
69a87754a36b6c4c63546815,,200260,question,description,51188,form,"Maintenance must follow manufacturer instructions to preserve safe condition. Maintenance activities must comply with legal and manufacturer requirements.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">Employee Protection Act, Section 38(1)</a>\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20000727&utm_"">Work Equipment Ordinance, Section 16</a>",
69a87754a36b6c4c63546815,,200260,question,questionText,51188,form,Maintenance,
69a87754a36b6c4c63546816,,200261,question,description,51188,form,"Acceptance testing is required before first use, after reassembly, major repair or modification where safety depends on condition or stability.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">Employee Protection Act, Section 37(1)</a>",
69a87754a36b6c4c63546816,,200261,question,questionText,51188,form,"Acceptance Testing (Before First Use, After Repairs)",
69a87754a36b6c4c63546817,,200262,question,questionText,51188,form,<div></div>,
