_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en,de
69a8774fa36b6c4c635467db,69a8774fa36b6c4c635467da,51180,questionGroup,questionGroupText,51180,form,Respiratory Protection,
69a8774fa36b6c4c635467d3,,200210,question,description,51180,form,"Respirator-related medical examinations must address frequent or prolonged use of respirators. Medical evaluation must consider physiological burden.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">Employee Protection Act, Section 49(2)</a>",
69a8774fa36b6c4c635467d3,,200210,question,questionText,51180,form,Medical Examination,
69a8774fa36b6c4c635467d4,,200211,question,description,51180,form,"Respiratory protection must be provided when hazardous substances or oxygen deficiency risks exist.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20008821"">Personal Protective Equipment Ordinance, Section 15(2)</a>",
69a8774fa36b6c4c635467d4,,200211,question,questionText,51180,form,Provision for Use,
69a8774fa36b6c4c635467d5,,200212,question,description,51180,form,"Respiratory protection must reduce inhalation exposure below occupational limit values.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20008821"">Personal Protective Equipment Ordinance, Section 15(3)</a>",
69a8774fa36b6c4c635467d5,,200212,question,questionText,51180,form,Exposure Reduction,
69a8774fa36b6c4c635467d6,,200213,question,description,51180,form,"Respiratory PPE instruction must include use, maintenance, and functional checks. Training must include proper donning and doffing.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20008821"">Personal Protective Equipment Ordinance, Section 15(6), 15(7)(1)</a>",
69a8774fa36b6c4c635467d6,,200213,question,questionText,51180,form,Training,
69a8774fa36b6c4c635467d7,,200214,question,description,51180,form,"Drills on donning and doffing respiratory protective equipment must be conducted at intervals of no more than six months. During these drills, instruction on functional checks must be repeated.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20008821"">Personal Protective Equipment Ordinance, Section 15(7)(2)</a>",
69a8774fa36b6c4c635467d7,,200214,question,questionText,51180,form,Semiannual Drills,
69a8774fa36b6c4c635467d8,,200215,question,description,51180,form,"Respiratory devices must be inspected at least quarterly.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20008821"">Personal Protective Equipment Ordinance, Section 15(8)(1)</a>",
69a8774fa36b6c4c635467d8,,200215,question,questionText,51180,form,Quarterly Inspections,
69a8774fa36b6c4c635467d9,,200216,question,questionText,51180,form,<div></div>,
