_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en,de
69a87732a36b6c4c63546687,69a87732a36b6c4c63546686,51141,questionGroup,questionGroupText,51141,form,Construction - Confined Spaces,
69a87731a36b6c4c6354667b,,199944,question,description,51141,form,"Before entry, hazards must be identified and assessed.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 3(5)0</a>",
69a87731a36b6c4c6354667b,,199944,question,questionText,51141,form,Hazard Assessment,
69a87731a36b6c4c6354667c,,199945,question,description,51141,form,"Confined space work notification must be issued for containers, pits, shafts, channels, or pipelines requiring written protective measures.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 3(5)1</a>",
69a87731a36b6c4c6354667c,,199945,question,questionText,51141,form,Reporting to Labor Inspectorate,
69a87731a36b6c4c6354667d,,199946,question,description,51141,form,"A written entry order must be issued by the supervisor before entry or work begins, specifying required protective measures and assigning continuous oversight responsibility.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 120(2)</a>",
69a87731a36b6c4c6354667d,,199946,question,questionText,51141,form,Permit Entry Order (Pre-Work),
69a87731a36b6c4c6354667e,,199947,question,description,51141,form,"Entry must be authorized only after protective measures are confirmed to be implemented by the responsible person identified in the entry order.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 120(3)</a>",
69a87731a36b6c4c6354667e,,199947,question,questionText,51141,form,Supervisor Entry Authorization,
69a87731a36b6c4c6354667f,,199948,question,description,51141,form,"Atmospheric hazards must be ruled out before entry by verifying that no oxygen deficiency or hazardous substance concentrations are present.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 122(2)</a>",
69a87731a36b6c4c6354667f,,199948,question,questionText,51141,form,Atmospheric Testing,
69a87731a36b6c4c63546680,,199949,question,description,51141,form,"Fresh air introduction and adequate ventilation must be provided, and oxygen must not be used for ventilation purposes.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 122(1)</a>",
69a87731a36b6c4c63546680,,199949,question,questionText,51141,form,Adequate Ventilation,
69a87731a36b6c4c63546681,,199950,question,description,51141,form,"Protective measures for entry into containers, silos, shafts, pits, trenches, ditches, canals, and pipelines must include ventilation, atmospheric hazard controls, supervision, entry permission, rescue capability, and appropriate personal protective equipment.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 120(2-7), 122(1-6)</a>",
69a87731a36b6c4c63546681,,199950,question,questionText,51141,form,"Control Measures (Engineering, Administrative, and/or Personal Protective Equipment)",
69a87731a36b6c4c63546682,,199951,question,description,51141,form,"A trained attendant must remain at the entry point throughout operations and be familiar with the work and rescue measures.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 122(3)</a>",
69a87731a36b6c4c63546682,,199951,question,questionText,51141,form,Attendant at Entry,
69a87731a36b6c4c63546683,,199952,question,description,51141,form,"Reliable technical monitoring (e.g., radio/telephone) must be used when visual contact or verbal communication with the entrant is not possible.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 122(3)</a>",
69a87731a36b6c4c63546683,,199952,question,questionText,51141,form,Communication System,
69a87731a36b6c4c63546684,,199953,question,description,51141,form,"The entrant must be secured against falls, drowning, and sinking using suitable personal protective equipment (PPE), with the rope end secured outside and slack minimized. Suitable rescue equipment (e.g., winch/hoist) must be provided when rescue from above may be necessary.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008904"">Construction Workers Protection Ordinance, Section 122(4, 6)</a>",
69a87731a36b6c4c63546684,,199953,question,questionText,51141,form,Emergency Rescue Arrangements,
69a87731a36b6c4c63546685,,199954,question,questionText,51141,form,<div></div>,
