_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en,de
69a87746a36b6c4c63546778,69a87746a36b6c4c63546777,51168,questionGroup,questionGroupText,51168,form,Hyperbaric Work,
69a87746a36b6c4c6354676b,,200130,question,description,51168,form,"Qualified supervision is required, and pressurized air work must be conducted under the supervision of a reliable, technically competent, and medically suitable supervisor or deputy.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008298&utm_"">Compressed Air and Diving Work Ordinance, Section 5</a>",
69a87746a36b6c4c6354676b,,200130,question,questionText,51168,form,Qualified Supervision,
69a87746a36b6c4c6354676c,,200131,question,description,51168,form,"Advance notification is required, and labor inspectorate notification must occur at least 14 days before work begins.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008298&utm_"">Compressed Air and Diving Work Ordinance, Section 7(1), 47(1)1</a>",
69a87746a36b6c4c6354676c,,200131,question,questionText,51168,form,Notification to Labor Inspectorate (Pre-Work),
69a87746a36b6c4c6354676d,,200132,question,description,51168,form,"Employees must be at least 21 and medically fit for pressurized air work. Persons over 40 without prior compressed air experience must not be newly assigned and persons over 50 must not perform hyperbaric work. Fitness certificate issuance is required and physician confirmation must be received before assignment.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008298&utm_"">Compressed Air and Diving Work Ordinance, Section 8(1), 8(4)</a>",
69a87746a36b6c4c6354676d,,200132,question,questionText,51168,form,"Medical Fitness Examinations (Pre-Work, After Work)",
69a87746a36b6c4c6354676e,,200133,question,description,51168,form,"Pre-work hazard instruction is required and employees must receive hyperbaric hazard instruction before starting work.\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008298&utm_"">Compressed Air and Diving Work Ordinance, Section 8(3), 24(2), 47(1)1</a>",
69a87746a36b6c4c6354676e,,200133,question,questionText,51168,form,Training (Pre-Work and Every 6 Months),
69a87746a36b6c4c6354676f,,200134,question,description,51168,form,"A self-contained breathing apparatus is required, and one unit per worker must be provided above 1.1 kp/cm².\n<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008298&utm_"">Compressed Air and Diving Work Ordinance, Section 11(6)</a>",
