_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en,de
69a87745a36b6c4c63546763,69a87745a36b6c4c63546762,51166,questionGroup,questionGroupText,51166,form,热辐射与紫外线（UV）辐射,
69a87744a36b6c4c6354675b,,200118,question,description,51166,form,"在 Geosphere 热预警等级 ≥2 时，必须实施热防护与 UV 防护措施。
<a target=""_BLANK"" href=""https://ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20013073&FassungVom=2026-02-10"">热防护条例（Heat-V），第 3 条</a>",
69a87744a36b6c4c6354675b,,200118,question,questionText,51166,form,风险评估,
69a87744a36b6c4c6354675c,,200119,question,description,51166,form,"必须根据风险评估制定包含技术性、组织性及个人防护性热防护与 UV 防护措施的行动方案。
<a target=""_BLANK"" href=""https://ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20013073&FassungVom=2026-02-10"">热防护条例（Heat-V），第 4(1)(1)、5(1-3) 条</a>",
69a87744a36b6c4c6354675c,,200119,question,questionText,51166,form,控制措施（消除、工程控制、行政管理和/或个人防护装备）,
69a87744a36b6c4c6354675d,,200120,question,description,51166,form,"必须明确规定针对热相关症状的紧急急救措施。
<a target=""_BLANK"" href=""https://ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20013073&FassungVom=2026-02-10"">热防护条例（Heat-V），第 4(1)(2) 条</a>",
69a87744a36b6c4c6354675d,,200120,question,questionText,51166,form,急救,
69a87744a36b6c4c6354675e,,200121,question,description,51166,form,"在 Geosphere 热预警等级 ≥2 时，必须实施热防护与 UV 防护措施。
<a target=""_BLANK"" href=""https://ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20013073&FassungVom=2026-02-10"">热防护条例（Heat-V），第 4(4) 条</a>",
69a87744a36b6c4c6354675e,,200121,question,questionText,51166,form,热预警等级 ≥ 2,
69a87744a36b6c4c6354675f,,200122,question,description,51166,form,"必须向员工提供有关热危害与自然 UV 辐射危害、健康相关症状、防护措施以及热预警和 UV 指数的信息。
<a target=""_BLANK"" href=""https://ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20013073&FassungVom=2026-02-10"">热防护条例（Heat-V），第 7(1-5) 条</a>",
69a87744a36b6c4c6354675f,,200122,question,questionText,51166,form,培训,
69a87744a36b6c4c63546760,,200123,question,description,51166,form,"热暴露健康检查必须涵盖涉及显著热应激的作业活动，医学评估须考虑热应力因素。
<a target=""_BLANK"" href=""https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10008910&utm_"">员工保护法（Employee Protection Act），第 49(2) 条</a>",
69a87744a36b6c4c63546760,,200123,question,questionText,51166,form,体检,
69a87744a36b6c4c63546761,,200124,question,questionText,51166,form,<div></div>,
