_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en,de
69a873630100004400b91e61,69a86da30100005e00b91e10,51137,questionGroup,questionGroupText,51137,form,Harris SDI 调查问卷,
69a86e370100005d00b91e28,,199922,question,description,51137,form,与 Harris 的预期合同金额,
69a86e370100005d00b91e28,,199922,question,questionText,51137,form,"贵公司是否计划与 Harris 的支出达到 $250,000 或以上？",
69a86e370100005d00b91e28,,199922,question,responseOption1,51137,form,是,
69a86e370100005d00b91e28,,199922,question,responseOption2,51137,form,否,
69a86e430100005e00b91e2b,,199923,question,questionText,51137,form,请上传贵公司最新的资产负债表,
69a86e6201000041006a8423,,199924,question,questionText,51137,form,请上传贵公司最新的利润表,
69a86f3e0100003d006a842f,,199926,question,questionText,51137,form,请上传贵公司履约保证金函的副本,
69a86f480100003f00b91e3a,,199927,question,questionText,51137,form,请上传贵公司在建工程报告（WIP）的副本,
69a86f5401000047006a8432,,199928,question,questionText,51137,form,贵公司当前最大的未完工成本积压是多少？,
69a86f5e01000044006a8435,,199929,question,questionText,51137,form,贵公司过去 3 年中最大的未完工成本积压是多少？,
69a86f690100005d00b91e3e,,199930,question,questionText,51137,form,贵公司当前最大的在执行合同金额是多少？,
69a86fbe01000047006a8438,,199931,question,questionText,51137,form,贵公司过去 3 年中已完成的最大合同金额是多少？,
69a86fc90100004300b91e41,,199932,question,questionText,51137,form,贵公司当前的流动资产是多少？,
69a86fd10100003d006a843b,,199933,question,questionText,51137,form,贵公司当前的流动负债是多少？,
