_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en
63c86dd21300000a0e3e612f,630e8a7d300000e3fbb385c8,37111,questionGroup,questionGroupText,37122,form,Modern Slavery and Forced Labor
63c86df8150000a70ed2b1bc,630e8a7d300000e3fbb385d5,37112,questionGroup,questionGroupText,37122,form,Sustainability and Ethical Sourcing
63c86e1d130000060e3e6489,630e8a7e300000e3fbb385fc,37113,questionGroup,questionGroupText,37122,form,Environmental Due Diligence
63c86e4c150000a70ed2b3a6,630e8a7e300000e3fbb38608,37114,questionGroup,questionGroupText,37122,form,Payment and Wages
63c86e69150000aa0ed2b45b,630e8a7e300000e3fbb3860d,37115,questionGroup,questionGroupText,37122,form,Working Time
63c86e881300000a0e3e689f,630e8a7e300000e3fbb38617,37116,questionGroup,questionGroupText,37122,form,Carbon Management
63c86ea2150000b10ed2b68b,630e8a7e300000e3fbb3863a,37117,questionGroup,questionGroupText,37122,form,Diversity and Inclusion
63c86ec01300000a0e3e6a79,630e8a7f300000e3fbb3864b,37118,questionGroup,questionGroupText,37122,form,Prevention of Underage Labor
63c86edd1300001f0e3e6b25,630e8a7f300000e3fbb38650,37119,questionGroup,questionGroupText,37122,form,Health and Wellbeing
63c86efb150000b00ed2ba04,630e8a7f300000e3fbb38658,37120,questionGroup,questionGroupText,37122,form,Societal and Community Engagement
63c86f17150000b10ed2bb4f,630e8a7f300000e3fbb3865c,37121,questionGroup,questionGroupText,37122,form,Business Ethics
63c871ee1300004c0e3e8874,630e8a7d300000e3fbb385c7,37122,questionGroup,questionGroupText,37122,form,ESG & Sustainability - Assessment
63ab9c121800005e02320414,63ab9c121800005e02320413,38264,questionGroup,questionGroupText,37122,form,Gender Ratio – General Workforce
63ab9d731a00002d022d7c09,63ab9d731a00002d022d7c08,38265,questionGroup,questionGroupText,37122,form,Gender Ratio – Supervisory Management
63ab9e6b1a0000f5012d7c12,63ab9e6b1a0000f5012d7c11,38266,questionGroup,questionGroupText,37122,form,Gender Ratio –  Executives
63ab9f171a00002d022d7c19,63ab9f171a00002d022d7c18,38267,questionGroup,questionGroupText,37122,form,Gender Ratio – Board Members
63aba8f61a00007b022d7e6e,63aba8f61a00007b022d7e6d,38268,questionGroup,questionGroupText,37122,form,General 
630e8a7d300000e3fbb385c9,,130745,question,questionText,37122,form,"Does the company have a policy statement, program or management system that confirms a commitment to preventing modern slavery, forced labor and human trafficking within the company’s operations and supply chain?"
630e8a7d300000e3fbb385c9,,130745,question,responseOption1,37122,form,Yes
630e8a7d300000e3fbb385c9,,130745,question,responseOption2,37122,form,No
630e8a7d300000e3fbb385ca,,130746,question,questionText,37122,form,Does this policy statement cover anti-slavery practices?
630e8a7d300000e3fbb385ca,,130746,question,responseOption1,37122,form,Yes
630e8a7d300000e3fbb385ca,,130746,question,responseOption2,37122,form,No
630e8a7d300000e3fbb385cb,,130747,question,questionText,37122,form,"Does the management commitment  confirm, that the following classification of modern slavery and forced labor are prohibited within the business and its supply chain?"
630e8a7d300000e3fbb385cb,,130747,question,responseOption1,37122,form,Convict/prison labor
630e8a7d300000e3fbb385cb,,130747,question,responseOption2,37122,form,Indentured labor
630e8a7d300000e3fbb385cb,,130747,question,responseOption3,37122,form,Forced labor
630e8a7d300000e3fbb385cb,,130747,question,responseOption4,37122,form,Bonded labor
630e8a7d300000e3fbb385cb,,130747,question,responseOption5,37122,form,Underage labor
630e8a7d300000e3fbb385cc,,130748,question,questionText,37122,form,"Does this statement and all of the prohibited practices relating to forced labor extend to subcontractors, agents and other third-parties involved with the delivery of company services?"
630e8a7d300000e3fbb385cc,,130748,question,responseOption1,37122,form,Yes
630e8a7d300000e3fbb385cc,,130748,question,responseOption2,37122,form,No
630e8a7d300000e3fbb385cd,,130749,question,description,37122,form,"To assist the review personnel assessing your company documentation, please ensure the following criteria is met:</br>\n• Company name, or parent company, as recorded within your Avetta account.<br>\n• All information and documents must be submitted in English.<br>\n• All documents must confirm the date they were produced, or subject to review before approval by the company (documents should preferably be no older than 2 years old).<br>\n• Where applicable include a signature of senior member of the management team e.g. CEO / President / Managing Director (Confirming the company intent and motivation to deliver a specific requirement).<br>\n• Uploaded documents and files should be in a searchable text format (PDF, Word, Txt).  Policy and program information found on your company’s website, or via an hyperlink, should be converted and submit as electronic documents. Scanned documents or image captures will be rejected.\n<br>\n\nInformation provided to support your responses will be assessed based upon the documentary title, even if it may be part of a larger program or standardized manual.  Anything different from a standard approach may be rejected and not scored."
630e8a7d300000e3fbb385cd,,130749,question,questionText,37122,form,"Please upload a policy statement / document related to the prevention of modern slavery, forced labor and human trafficking:"
630e8a7d300000e3fbb385ce,,130750,question,questionText,37122,form,Please explain why there is no policy / statement currently in place.
630e8a7d300000e3fbb385ce,,130750,question,responseOption1,37122,form,Company believes this policy is not required based on current scope of work
630e8a7d300000e3fbb385ce,,130750,question,responseOption2,37122,form,Company does not believe it is big enough to justify this category/type of policy
630e8a7d300000e3fbb385ce,,130750,question,responseOption3,37122,form,Current company management programs currently under review
630e8a7d300000e3fbb385ce,,130750,question,responseOption4,37122,form,Company currently developing modern slavery statement/policy and it will be implemented within the next 12 months
630e8a7d300000e3fbb385ce,,130750,question,responseOption5,37122,form,Company currently developing modern slavery statement/policy and it will be implemented within the next 6 months
630e8a7d300000e3fbb385ce,,130750,question,responseOption6,37122,form,Other
630e8a7d300000e3fbb385cf,,130751,question,questionText,37122,form,"Can the company confirm that it complies with national and international legislation relating to modern slavery, forced labor, and human trafficking?"
630e8a7d300000e3fbb385cf,,130751,question,responseOption1,37122,form,Yes
630e8a7d300000e3fbb385cf,,130751,question,responseOption2,37122,form,No
630e8a7d300000e3fbb385d0,,130752,question,questionText,37122,form,"Has the company appointed a senior management representative responsible for the implementation, enforcement and compliance of the company policy statement / management program regarding the prevention of modern slavery and forced labor?\n"
