_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en
69138b840100008105ed3be9,691231bc0100004200ed29b6,48959,questionGroup,description,48959,form,"If your company is required to comply with Colombia Occupational Health and Safety Management System SG-SST requirements, you will be asked to provide relevant documents in a subsequent form."
69138b840100008105ed3be9,691231bc0100004200ed29b6,48959,questionGroup,questionGroupText,48959,form,Colombia Occupational Health and Safety Management System SG-SST Applicability Assessment
691239630100006400dc4d6e,,187834,question,description,48959,form,"The SG-SST Work Plan is a document created by the company that outlines the concrete activities, deadlines, assigned personnel, resources, and measurable goals for the company’s Occupational Health and Safety Management System during a 12-month period.\n\n<p/>\nThe SG-SST Policy is a formal expression of a company's commitment to occupational health and safety, created by the company itself. It sets the guiding principles for risk prevention and continuous improvement, signed by top management, and communicated to all employees.\n\n<p/>\n<a href = ""https://app.avetta.com/iframe/file-preview?fileId=2025-11-10T23%3A43%3A31.413Z~~*UmVzb2x1Y2nDs25fMDMxMl8yMDE5X09LLnBkZg%3D%3D"" target = ""_BLANK_"" >Colombia Resolution 0312</a>\n\n<a href = ""https://app.avetta.com/iframe/file-preview?fileId=2025-11-10T23%3A43%3A37.763Z~~*RGVjcmV0b18xMDcyXzIwMTVfT0sucGRm"" target = ""_BLANK_"" >Colombia Decree 1072</a> "
691239630100006400dc4d6e,,187834,question,questionText,48959,form,Is your company required to comply with Colombia’s Occupational Health and Safety Management System (SG-SST) regulations and maintain an SG-SST Work Plan as required by the Ministry of Labor?
691239630100006400dc4d6e,,187834,question,responseOption1,48959,form,Yes
691239630100006400dc4d6e,,187834,question,responseOption2,48959,form,No
69123ad00100009601dc4d7b,,187835,question,questionText,48959,form,Please select from the following reason(s) your company is exempt from maintaining an SG-SST Work Plan.
69123ad00100009601dc4d7b,,187835,question,responseOption1,48959,form,The company is a sole proprietorship with no other employees.
69123ad00100009601dc4d7b,,187835,question,responseOption2,48959,form,Other
69123ad00100009601dc4d7b,,187835,question,responseOption3,48959,form,The company does not have any employees in Colombia.
69123b000100006400dc4d7f,,187836,question,questionText,48959,form,"If ""other,"" please explain."
69123b100100009701dc4d81,,187837,question,description,48959,form,"The SG-SST Work Plan is a document created by the company that outlines the concrete activities, deadlines, assigned personnel, resources, and measurable goals for the company’s Occupational Health and Safety Management System during a 12-month period.\n<p/>\nThe SG-SST Policy is a formal expression of a company's commitment to occupational health and safety, created by the company itself. It sets the guiding principles for risk prevention and continuous improvement, signed by top management, and communicated to all employees.\n\n<p/>\n<a href = ""https://app.avetta.com/iframe/file-preview?fileId=2025-11-10T23%3A43%3A31.413Z~~*UmVzb2x1Y2nDs25fMDMxMl8yMDE5X09LLnBkZg%3D%3D"" target = ""_BLANK_"" >Colombia Resolution 0312</a>\n\n<a href = ""https://app.avetta.com/iframe/file-preview?fileId=2025-11-10T23%3A43%3A37.763Z~~*RGVjcmV0b18xMDcyXzIwMTVfT0sucGRm"" target = ""_BLANK_"" >Colombia Decree 1072</a> "
69123b100100009701dc4d81,,187837,question,questionText,48959,form,Is your company required to comply with Colombia’s Occupational Health and Safety Management System (SG-SST) regulations and maintain an SG-SST Policy as required by the Ministry of Labor?
69123b100100009701dc4d81,,187837,question,responseOption1,48959,form,Yes
69123b100100009701dc4d81,,187837,question,responseOption2,48959,form,No
69123bbe0100006400dc4d8e,,187838,question,questionText,48959,form,Please select from the following reason(s) your company is exempt from maintaining an SG-SST Policy.
69123bbe0100006400dc4d8e,,187838,question,responseOption1,48959,form,The company has 10 employees or less and is only required to have the SG-SST Work Plan
69123bbe0100006400dc4d8e,,187838,question,responseOption2,48959,form,Other
69123bbe0100006400dc4d8e,,187838,question,responseOption3,48959,form,The company is a sole proprietorship with no other employees.
69123bbe0100006400dc4d8e,,187838,question,responseOption4,48959,form,The company does not have any employees in Colombia.
69123bed0100004200ed2a1a,,187839,question,questionText,48959,form,"If ""other,"" please explain."
69123c6f0100009601dc4d9c,,187840,question,questionText,48959,form,"By providing your electronic signature, you confirm that the information submitted in this questionnaire - including your responses regarding the applicability of Colombia SG-SST requirements to your company - is true, complete, and accurate in accordance with Colombian occupational health and safety legislation."
