_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en
6849cd880100001302974bf7,68485cf8010000ed00924cd2,46245,questionGroup,questionGroupText,46245,form,Foreign Chamber of Commerce Registration
68485e84010000ed00924cdc,,174817,question,description,46245,form,Select the country where your company is officially incorporated and maintains its legal registration. This should be the same country listed in your company's official registration documents.
68485e84010000ed00924cdc,,174817,question,questionText,46245,form,Please select the country in which your company is legally domiciled and registered.
68485e84010000ed00924cdc,,174817,question,responseOption1,46245,form,Afghanistan
68485e84010000ed00924cdc,,174817,question,responseOption10,46245,form,Argentina
68485e84010000ed00924cdc,,174817,question,responseOption100,46245,form,Isle of Man
68485e84010000ed00924cdc,,174817,question,responseOption101,46245,form,Israel
68485e84010000ed00924cdc,,174817,question,responseOption102,46245,form,Italy
68485e84010000ed00924cdc,,174817,question,responseOption103,46245,form,Jamaica
68485e84010000ed00924cdc,,174817,question,responseOption104,46245,form,Japan
68485e84010000ed00924cdc,,174817,question,responseOption105,46245,form,Jersey
68485e84010000ed00924cdc,,174817,question,responseOption106,46245,form,Jordan
68485e84010000ed00924cdc,,174817,question,responseOption107,46245,form,Kazakhstan
68485e84010000ed00924cdc,,174817,question,responseOption108,46245,form,Kenya
68485e84010000ed00924cdc,,174817,question,responseOption109,46245,form,Kiribati
68485e84010000ed00924cdc,,174817,question,responseOption11,46245,form,Armenia
68485e84010000ed00924cdc,,174817,question,responseOption110,46245,form,Korea (Democratic People's Republic of)
68485e84010000ed00924cdc,,174817,question,responseOption111,46245,form,"Korea, Republic of"
68485e84010000ed00924cdc,,174817,question,responseOption112,46245,form,Kosovo
68485e84010000ed00924cdc,,174817,question,responseOption113,46245,form,Kuwait
68485e84010000ed00924cdc,,174817,question,responseOption114,46245,form,Kyrgyzstan
68485e84010000ed00924cdc,,174817,question,responseOption115,46245,form,Lao People's Democratic Republic
68485e84010000ed00924cdc,,174817,question,responseOption116,46245,form,Latvia
68485e84010000ed00924cdc,,174817,question,responseOption117,46245,form,Lebanon
68485e84010000ed00924cdc,,174817,question,responseOption118,46245,form,Lesotho
68485e84010000ed00924cdc,,174817,question,responseOption119,46245,form,Liberia
68485e84010000ed00924cdc,,174817,question,responseOption12,46245,form,Aruba
68485e84010000ed00924cdc,,174817,question,responseOption120,46245,form,Libya
68485e84010000ed00924cdc,,174817,question,responseOption121,46245,form,Liechtenstein
68485e84010000ed00924cdc,,174817,question,responseOption122,46245,form,Lithuania
68485e84010000ed00924cdc,,174817,question,responseOption123,46245,form,Luxembourg
68485e84010000ed00924cdc,,174817,question,responseOption124,46245,form,Macau
68485e84010000ed00924cdc,,174817,question,responseOption125,46245,form,Madagascar
68485e84010000ed00924cdc,,174817,question,responseOption126,46245,form,Malawi
