_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en
66a03e6001000034007e7f81,66a02d670100006f0133aa8b,42910,questionGroup,questionGroupText,42910,form,Avetta PQF - Armenia Company Information
66a02fe30100002f007e7f21,66a02fe30100002f007e7f20,42913,questionGroup,questionGroupText,42910,form,Armenia
66a02eee010000290033aa9d,,157167,question,questionText,42910,form,Please indicate where your company is established:
66a02eee010000290033aa9d,,157167,question,responseOption1,42910,form,Yes
66a02eee010000290033aa9d,,157167,question,responseOption2,42910,form,No
66a02ef90100002a007e7f10,,157168,question,questionText,42910,form,Please explain:
66a02ef90100002a007e7f10,,157168,question,responseOption1,42910,form,Yes
66a02ef90100002a007e7f10,,157168,question,responseOption2,42910,form,No
66a02f0301000035007e7f11,,157169,question,description,42910,form,"<a href=""https://www.e-register.am/am/"" target=""blank"">Electronic Register, Government of Armenia</a>"
66a02f0301000035007e7f11,,157169,question,questionText,42910,form,Is your company registered with the State Register of Legal Entities?
66a02f0301000035007e7f11,,157169,question,responseOption1,42910,form,Yes
66a02f0301000035007e7f11,,157169,question,responseOption2,42910,form,No
66a02f0e010000320033aa9e,,157170,question,questionText,42910,form,Please explain:
66a02f0e010000320033aa9e,,157170,question,responseOption1,42910,form,Yes
66a02f0e010000320033aa9e,,157170,question,responseOption2,42910,form,No
66a02f19010000330033aa9f,,157171,question,questionText,42910,form,Does your company have a State Registration Number?
66a02f19010000330033aa9f,,157171,question,responseOption1,42910,form,Yes
66a02f19010000330033aa9f,,157171,question,responseOption2,42910,form,No
66a02f4601000036007e7f13,,157172,question,questionText,42910,form,Please explain:
66a02f4601000036007e7f13,,157172,question,responseOption1,42910,form,Yes
66a02f4601000036007e7f13,,157172,question,responseOption2,42910,form,No
66a02f52010000630033aaa0,,157173,question,questionText,42910,form,Please provide your company's State Registration Number.
66a02f52010000630033aaa0,,157173,question,responseOption1,42910,form,Yes
66a02f52010000630033aaa0,,157173,question,responseOption2,42910,form,No
66a02f6201000098017e7f14,,157174,question,description,42910,form,"<a href=""https://www.src.am/en"" target=""blank"">State Revenue Committee of the Republic of Armenia</a>"
66a02f6201000098017e7f14,,157174,question,questionText,42910,form,Is your company registered with the State Revenue Committee (SRC)?
66a02f6201000098017e7f14,,157174,question,responseOption1,42910,form,Yes
66a02f6201000098017e7f14,,157174,question,responseOption2,42910,form,No
66a02f6d0100002a007e7f15,,157175,question,questionText,42910,form,Please explain:
