_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en
61c49b4e2f00004ffd6bc132,5ebd7efb350000f1aa356f00,29959,questionGroup,questionGroupText,29959,form,Avetta PQF - Owner/Operator Form (Australia/New Zealand)
5f31912a2e0000467f0320f3,5ebd80413300002ed4441b20,29960,questionGroup,description,29959,form,"List the owners and key personnel of your organisation. For large publicly traded companies list only key personnel. (For privately held companies, list name and address for owners in excess of 5%)"
5f31912a2e0000467f0320f3,5ebd80413300002ed4441b20,29960,questionGroup,questionGroupText,29959,form,Owner/Key Personnel #1
5f31913e2d0000133e001ff4,5ebd8049350000f1aa356f7b,29961,questionGroup,description,29959,form,"List the owners and key personnel of your organisation. For large publicly traded companies list only key personnel. (For privately held companies, list name and address for owners in excess of 5%)"
5f31913e2d0000133e001ff4,5ebd8049350000f1aa356f7b,29961,questionGroup,questionGroupText,29959,form,Owner/Key Personnel #2
5f3191472d0000133e002001,5ebd804b34000084631d4912,29962,questionGroup,description,29959,form,"List the owners and key personnel of your organisation. For large publicly traded companies list only key personnel. (For privately held companies, list name and address for owners in excess of 5%)"
5f3191472d0000133e002001,5ebd804b34000084631d4912,29962,questionGroup,questionGroupText,29959,form,Owner/Key Personnel #3
5f3191522d0000602516eb7e,5ebd804d3600002ed472b341,29963,questionGroup,description,29959,form,"List the owners and key personnel of your organisation. For large publicly traded companies list only key personnel. (For privately held companies, list name and address for owners in excess of 5%)"
5f3191522d0000602516eb7e,5ebd804d3600002ed472b341,29963,questionGroup,questionGroupText,29959,form,Owner/Key Personnel #4
5f3191582b00001baec74754,5ebd80513300002ed4441b23,29964,questionGroup,description,29959,form,"List the owners and key personnel of your organisation. For large publicly traded companies list only key personnel. (For privately held companies, list name and address for owners in excess of 5%)"
5f3191582b00001baec74754,5ebd80513300002ed4441b23,29964,questionGroup,questionGroupText,29959,form,Owner/Key Personnel #5
5ebd8093350000f1aa356f88,,96665,question,questionText,29959,form,Full Legal Name
5ebd80b63300002ed4441b4f,,96666,question,questionText,29959,form,Home Address
5ebd80c2350000f1aa356f8d,,96668,question,questionText,29959,form,Select a job title/position
5ebd80c2350000f1aa356f8d,,96668,question,responseOption1,29959,form,24/7 After Hours Contact Information
5ebd80c2350000f1aa356f8d,,96668,question,responseOption10,29959,form,Assistant Manager
5ebd80c2350000f1aa356f8d,,96668,question,responseOption11,29959,form,Assistant President
5ebd80c2350000f1aa356f8d,,96668,question,responseOption12,29959,form,Assistant Vice President
5ebd80c2350000f1aa356f8d,,96668,question,responseOption13,29959,form,Associate
5ebd80c2350000f1aa356f8d,,96668,question,responseOption14,29959,form,Associate Director
5ebd80c2350000f1aa356f8d,,96668,question,responseOption15,29959,form,Associate General Manager
5ebd80c2350000f1aa356f8d,,96668,question,responseOption16,29959,form,Associate Vice President
5ebd80c2350000f1aa356f8d,,96668,question,responseOption17,29959,form,Authorization
5ebd80c2350000f1aa356f8d,,96668,question,responseOption18,29959,form,Buyer
5ebd80c2350000f1aa356f8d,,96668,question,responseOption19,29959,form,Chairman
5ebd80c2350000f1aa356f8d,,96668,question,responseOption2,29959,form,Accountant
5ebd80c2350000f1aa356f8d,,96668,question,responseOption20,29959,form,Chief Executive Officer - CEO
5ebd80c2350000f1aa356f8d,,96668,question,responseOption21,29959,form,Chief Financial Officer - CFO
5ebd80c2350000f1aa356f8d,,96668,question,responseOption22,29959,form,Chief Operatoins Officer - COO
5ebd80c2350000f1aa356f8d,,96668,question,responseOption23,29959,form,Chief Technology Officer - CTO
5ebd80c2350000f1aa356f8d,,96668,question,responseOption24,29959,form,Clerk
5ebd80c2350000f1aa356f8d,,96668,question,responseOption25,29959,form,Consultant
5ebd80c2350000f1aa356f8d,,96668,question,responseOption26,29959,form,Contract Administrator
5ebd80c2350000f1aa356f8d,,96668,question,responseOption27,29959,form,Controller
5ebd80c2350000f1aa356f8d,,96668,question,responseOption28,29959,form,Coordinator
5ebd80c2350000f1aa356f8d,,96668,question,responseOption29,29959,form,Corporate Secretary
5ebd80c2350000f1aa356f8d,,96668,question,responseOption3,29959,form,Admin/Secretary
5ebd80c2350000f1aa356f8d,,96668,question,responseOption30,29959,form,Director
5ebd80c2350000f1aa356f8d,,96668,question,responseOption31,29959,form,Emergency Assistance
5ebd80c2350000f1aa356f8d,,96668,question,responseOption32,29959,form,Employee/Specialist
5ebd80c2350000f1aa356f8d,,96668,question,responseOption33,29959,form,Engineer
5ebd80c2350000f1aa356f8d,,96668,question,responseOption34,29959,form,Engineering Manager
5ebd80c2350000f1aa356f8d,,96668,question,responseOption35,29959,form,Estimator
5ebd80c2350000f1aa356f8d,,96668,question,responseOption36,29959,form,Executive
5ebd80c2350000f1aa356f8d,,96668,question,responseOption37,29959,form,Executive Vice President
5ebd80c2350000f1aa356f8d,,96668,question,responseOption38,29959,form,Expediting Requests
5ebd80c2350000f1aa356f8d,,96668,question,responseOption39,29959,form,Founder
5ebd80c2350000f1aa356f8d,,96668,question,responseOption4,29959,form,Administrative Assistant
5ebd80c2350000f1aa356f8d,,96668,question,responseOption40,29959,form,General Manager
5ebd80c2350000f1aa356f8d,,96668,question,responseOption41,29959,form,Manager
5ebd80c2350000f1aa356f8d,,96668,question,responseOption42,29959,form,Member
5ebd80c2350000f1aa356f8d,,96668,question,responseOption43,29959,form,Owner
5ebd80c2350000f1aa356f8d,,96668,question,responseOption44,29959,form,President
5ebd80c2350000f1aa356f8d,,96668,question,responseOption45,29959,form,Principal
