_id,mongoId,avettaId,mongoObject,field,formDisplayId,questionGroupType,en
6580c5e1180000663a6e6c77,5aaddf4f2400006e00183e5b,20051,questionGroup,questionGroupText,20051,form,Avetta PQF - Canada Supplier Diversity
546a732e504943f97293e497,,27017,question,questionText,20051,form,Does your company have Indigenous personnel?
546a732e504943f97293e497,,27017,question,responseOptionNo,20051,form,No
546a732e504943f97293e497,,27017,question,responseOptionYes,20051,form,Yes
546a73a9504943d71e87ec9e,,27018,question,description,20051,form,Provide your answer in decimal format. For example 85% would be entered as .85
546a73a9504943d71e87ec9e,,27018,question,questionText,20051,form,Provide the percentage of permanent Indigenous employees.
546a73ab5049431242938675,,27019,question,description,20051,form,Provide your answer in decimal format. For example 85% would be entered as .85
546a73ab5049431242938675,,27019,question,questionText,20051,form,Provide the percentage of temporary Indigenous employees.
546a757550494379c27dd35f,,27021,question,questionText,20051,form,Upload proof of Indigenous-Owned Business certification:
6580c2c01800008e3a6e6b1a,61c4f25e2f00004ffd6f4a8e,34661,questionGroup,questionGroupText,20051,form,Supplier Diversity Certifications
6580c300180000873a6e6b1e,61c4f4ae2f00001908b0c0cf,34662,questionGroup,questionGroupText,20051,form,Indigenous Content 
61c4f8d42f00001908b0db38,61c4f8d42f00001908b0db37,34663,questionGroup,questionGroupText,20051,form,Women-Owned Business
61c4fad02f00001908b0db5d,61c4fad02f00001908b0db5c,34664,questionGroup,questionGroupText,20051,form,Minority-Owned Business 
6580c36a1800008b3a6e6b7f,61c4fbd52f00001908b10604,34665,questionGroup,questionGroupText,20051,form,2SLGBTQI+ Owned Business 
6580c59e1a0000073949a8dc,61c4fbde2f00004ffd6f84d5,34666,questionGroup,questionGroupText,20051,form,Veteran-Owned Certified Business 
6580c403180000873a6e6b86,6580c403180000873a6e6b85,40936,questionGroup,questionGroupText,20051,form,Disabled-Owned Business
61c4f2f62f00001908b0ac68,,118650,question,description,20051,form,"In Canada, a business is classified as a diverse supplier if they are 51% owned & operated with certification, and controlled by one or more of the following: Woman, Minority, Indigenous, 2SLGBTQI+, Veteran, or Disabled"
61c4f2f62f00001908b0ac68,,118650,question,questionText,20051,form,Does your company hold any Supplier Diversity Certifications?
61c4f2f62f00001908b0ac68,,118650,question,responseOption1,20051,form,Yes
61c4f2f62f00001908b0ac68,,118650,question,responseOption2,20051,form,No
61c4f3352f00001908b0ae5b,,118651,question,questionText,20051,form,Minority-Owned Certified Business 
61c4f3352f00001908b0ae5b,,118651,question,responseOption1,20051,form,Yes
61c4f3352f00001908b0ae5b,,118651,question,responseOption2,20051,form,No
61c4f3572f00001908b0af82,,118652,question,questionText,20051,form,Indigenous-Owned Certified Business
61c4f3572f00001908b0af82,,118652,question,responseOption1,20051,form,Yes
